step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1,CASH_OUT,1000,C4002,5000,4000,C14002,0,1000,0,0
1,CASH_OUT,1000,C2147,5000,4000,C12147,0,1000,0,0
1,CASH_OUT,1000,C4043,5000,4000,C14043,0,1000,0,0
1,TRANSFER,1000,C7882,5000,4000,C17882,0,1000,0,0
1,TRANSFER,1000,C9491,5000,4000,C19491,0,1000,0,0
1,TRANSFER,1000,C7920,5000,4000,C17920,0,1000,0,0
1,TRANSFER,1000,C5332,5000,4000,C15332,0,1000,0,0
1,TRANSFER,1000,C8977,5000,4000,C18977,0,1000,0,0
1,CASH_OUT,1000,C4521,5000,4000,C14521,0,1000,0,0
1,TRANSFER,1000,C5814,5000,4000,C15814,0,1000,0,0
1,CASH_OUT,1000,C3606,5000,4000,C13606,0,1000,0,0
1,TRANSFER,1000,C9517,5000,4000,C19517,0,1000,0,0
1,TRANSFER,1000,C7611,5000,4000,C17611,0,1000,0,0
1,TRANSFER,1000,C6422,5000,4000,C16422,0,1000,0,0
1,CASH_OUT,1000,C344,5000,4000,C10344,0,1000,0,0
1,TRANSFER,1000,C5438,5000,4000,C15438,0,1000,0,0
1,TRANSFER,1000,C9243,5000,4000,C19243,0,1000,0,0
1,CASH_OUT,1000,C1840,5000,4000,C11840,0,1000,0,0
1,TRANSFER,1000,C9229,5000,4000,C19229,0,1000,0,0
1,CASH_OUT,1000,C1117,5000,4000,C11117,0,1000,0,0
1,TRANSFER,1000,C9165,5000,4000,C19165,0,1000,0,0
1,TRANSFER,1000,C9100,5000,4000,C19100,0,1000,0,0
1,TRANSFER,1000,C7948,5000,4000,C17948,0,1000,0,0
1,TRANSFER,1000,C7307,5000,4000,C17307,0,1000,0,0
1,TRANSFER,1000,C6715,5000,4000,C16715,0,1000,0,0
1,CASH_OUT,1000,C1348,5000,4000,C11348,0,1000,0,0
1,TRANSFER,1000,C5195,5000,4000,C15195,0,1000,0,0
1,TRANSFER,1000,C9899,5000,4000,C19899,0,1000,1,0
1,TRANSFER,1000,C5380,5000,4000,C15380,0,1000,0,0
1,CASH_OUT,1000,C4463,5000,4000,C14463,0,1000,0,0
1,TRANSFER,1000,C8462,5000,4000,C18462,0,1000,0,0
1,TRANSFER,1000,C6346,5000,4000,C16346,0,1000,0,0
1,TRANSFER,1000,C7697,5000,4000,C17697,0,1000,0,0
1,TRANSFER,1000,C6773,5000,4000,C16773,0,1000,0,0
1,CASH_OUT,1000,C4316,5000,4000,C14316,0,1000,0,0
1,TRANSFER,1000,C7268,5000,4000,C17268,0,1000,0,0
1,CASH_OUT,1000,C492,5000,4000,C10492,0,1000,0,0
1,CASH_OUT,1000,C3272,5000,4000,C13272,0,1000,0,0
1,CASH_OUT,1000,C4378,5000,4000,C14378,0,1000,0,0
1,TRANSFER,1000,C8367,5000,4000,C18367,0,1000,0,0
1,TRANSFER,1000,C9597,5000,4000,C19597,0,1000,0,0
1,TRANSFER,1000,C6253,5000,4000,C16253,0,1000,0,0
1,TRANSFER,1000,C8615,5000,4000,C18615,0,1000,0,0
1,TRANSFER,1000,C5506,5000,4000,C15506,0,1000,0,0
1,CASH_OUT,1000,C2159,5000,4000,C12159,0,1000,0,0
1,TRANSFER,1000,C5359,5000,4000,C15359,0,1000,0,0
1,TRANSFER,1000,C6292,5000,4000,C16292,0,1000,0,0
1,CASH_OUT,1000,C601,5000,4000,C10601,0,1000,0,0
1,TRANSFER,1000,C7072,5000,4000,C17072,0,1000,0,0
1,CASH_OUT,1000,C110,5000,4000,C10110,0,1000,0,0
1,TRANSFER,1000,C5015,5000,4000,C15015,0,1000,0,0
1,CASH_OUT,1000,C4050,5000,4000,C14050,0,1000,0,0
1,TRANSFER,1000,C6756,5000,4000,C16756,0,1000,0,0
1,CASH_OUT,1000,C1593,5000,4000,C11593,0,1000,0,0
1,CASH_OUT,1000,C2291,5000,4000,C12291,0,1000,0,0
1,CASH_OUT,1000,C3527,5000,4000,C13527,0,1000,0,0
1,TRANSFER,1000,C7137,5000,4000,C17137,0,1000,0,0
1,CASH_OUT,1000,C3703,5000,4000,C13703,0,1000,0,0
1,CASH_OUT,1000,C4420,5000,4000,C14420,0,1000,0,0
1,TRANSFER,1000,C9219,5000,4000,C19219,0,1000,0,0
1,TRANSFER,1000,C7047,5000,4000,C17047,0,1000,0,0
1,TRANSFER,1000,C8930,5000,4000,C18930,0,1000,0,0
1,CASH_OUT,1000,C157,5000,4000,C10157,0,1000,0,0
1,TRANSFER,1000,C6524,5000,4000,C16524,0,1000,0,0
1,CASH_OUT,1000,C2677,5000,4000,C12677,0,1000,0,0
1,CASH_OUT,1000,C82,5000,4000,C10082,0,1000,0,0
1,TRANSFER,1000,C5615,5000,4000,C15615,0,1000,0,0
1,CASH_OUT,1000,C1456,5000,4000,C11456,0,1000,0,0
1,TRANSFER,1000,C5781,5000,4000,C15781,0,1000,0,0
1,CASH_OUT,1000,C3689,5000,4000,C13689,0,1000,0,0
1,CASH_OUT,1000,C1989,5000,4000,C11989,0,1000,0,0
1,CASH_OUT,1000,C2723,5000,4000,C12723,0,1000,0,0
1,CASH_OUT,1000,C3652,5000,4000,C13652,0,1000,0,0
1,CASH_OUT,1000,C4545,5000,4000,C14545,0,1000,0,0
1,CASH_OUT,1000,C1580,5000,4000,C11580,0,1000,0,0
1,TRANSFER,1000,C5617,5000,4000,C15617,0,1000,0,0
1,CASH_OUT,1000,C653,5000,4000,C10653,0,1000,0,0
1,CASH_OUT,1000,C3387,5000,4000,C13387,0,1000,0,0
1,TRANSFER,1000,C6138,5000,4000,C16138,0,1000,0,0
1,CASH_OUT,1000,C2185,5000,4000,C12185,0,1000,0,0
1,CASH_OUT,1000,C2676,5000,4000,C12676,0,1000,0,0
1,TRANSFER,1000,C7227,5000,4000,C17227,0,1000,0,0
1,CASH_OUT,1000,C4320,5000,4000,C14320,0,1000,0,0
1,TRANSFER,1000,C6022,5000,4000,C16022,0,1000,0,0
1,TRANSFER,1000,C7209,5000,4000,C17209,0,1000,0,0
1,TRANSFER,1000,C8399,5000,4000,C18399,0,1000,0,0
1,TRANSFER,1000,C8158,5000,4000,C18158,0,1000,0,0
1,TRANSFER,1000,C5100,5000,4000,C15100,0,1000,0,0
1,TRANSFER,1000,C7344,5000,4000,C17344,0,1000,0,0
1,TRANSFER,1000,C5394,5000,4000,C15394,0,1000,0,0
1,CASH_OUT,1000,C340,5000,4000,C10340,0,1000,0,0
1,CASH_OUT,1000,C4424,5000,4000,C14424,0,1000,0,0
1,TRANSFER,1000,C5434,5000,4000,C15434,0,1000,0,0
1,CASH_OUT,1000,C3885,5000,4000,C13885,0,1000,0,0
1,CASH_OUT,1000,C4140,5000,4000,C14140,0,1000,0,0
1,TRANSFER,1000,C5139,5000,4000,C15139,0,1000,0,0
1,TRANSFER,1000,C6415,5000,4000,C16415,0,1000,0,0
1,CASH_OUT,1000,C2597,5000,4000,C12597,0,1000,0,0
1,TRANSFER,1000,C8371,5000,4000,C18371,0,1000,0,0
1,TRANSFER,1000,C7865,5000,4000,C17865,0,1000,0,0
1,CASH_OUT,1000,C588,5000,4000,C10588,0,1000,0,0
1,TRANSFER,1000,C7658,5000,4000,C17658,0,1000,0,0
1,CASH_OUT,1000,C4750,5000,4000,C14750,0,1000,0,0
1,TRANSFER,1000,C6207,5000,4000,C16207,0,1000,0,0
1,CASH_OUT,1000,C3576,5000,4000,C13576,0,1000,0,0
1,TRANSFER,1000,C7603,5000,4000,C17603,0,1000,0,0
1,CASH_OUT,1000,C1457,5000,4000,C11457,0,1000,0,0
1,CASH_OUT,1000,C2890,5000,4000,C12890,0,1000,0,0
1,CASH_OUT,1000,C4401,5000,4000,C14401,0,1000,0,0
1,TRANSFER,1000,C9029,5000,4000,C19029,0,1000,0,0
1,CASH_OUT,1000,C4248,5000,4000,C14248,0,1000,0,0
1,CASH_OUT,1000,C3449,5000,4000,C13449,0,1000,0,0
1,CASH_OUT,1000,C4221,5000,4000,C14221,0,1000,0,0
1,TRANSFER,1000,C8327,5000,4000,C18327,0,1000,0,0
1,TRANSFER,1000,C8296,5000,4000,C18296,0,1000,0,0
1,TRANSFER,1000,C6858,5000,4000,C16858,0,1000,0,0
1,CASH_OUT,1000,C2841,5000,4000,C12841,0,1000,0,0
1,TRANSFER,1000,C6875,5000,4000,C16875,0,1000,0,0
1,TRANSFER,1000,C6508,5000,4000,C16508,0,1000,0,0
1,CASH_OUT,1000,C2423,5000,4000,C12423,0,1000,0,0
1,CASH_OUT,1000,C4135,5000,4000,C14135,0,1000,0,0
1,TRANSFER,1000,C9261,5000,4000,C19261,0,1000,0,0
1,TRANSFER,1000,C9849,5000,4000,C19849,0,1000,1,0
1,TRANSFER,1000,C5185,5000,4000,C15185,0,1000,0,0
1,TRANSFER,1000,C9075,5000,4000,C19075,0,1000,0,0
1,TRANSFER,1000,C7940,5000,4000,C17940,0,1000,0,0
1,CASH_OUT,1000,C1509,5000,4000,C11509,0,1000,0,0
1,TRANSFER,1000,C5000,5000,4000,C15000,0,1000,0,0
1,TRANSFER,1000,C6076,5000,4000,C16076,0,1000,0,0
1,CASH_OUT,1000,C1281,5000,4000,C11281,0,1000,0,0
1,TRANSFER,1000,C5665,5000,4000,C15665,0,1000,0,0
1,TRANSFER,1000,C5678,5000,4000,C15678,0,1000,0,0
1,TRANSFER,1000,C8134,5000,4000,C18134,0,1000,0,0
1,TRANSFER,1000,C5633,5000,4000,C15633,0,1000,0,0
1,TRANSFER,1000,C8114,5000,4000,C18114,0,1000,0,0
1,TRANSFER,1000,C8722,5000,4000,C18722,0,1000,0,0
1,TRANSFER,1000,C9939,5000,4000,C19939,0,1000,1,0
1,TRANSFER,1000,C5710,5000,4000,C15710,0,1000,0,0
1,TRANSFER,1000,C9580,5000,4000,C19580,0,1000,0,0
1,CASH_OUT,1000,C2057,5000,4000,C12057,0,1000,0,0
1,CASH_OUT,1000,C1067,5000,4000,C11067,0,1000,0,0
1,CASH_OUT,1000,C2154,5000,4000,C12154,0,1000,0,0
1,CASH_OUT,1000,C1651,5000,4000,C11651,0,1000,0,0
1,TRANSFER,1000,C9912,5000,4000,C19912,0,1000,1,0
1,TRANSFER,1000,C9694,5000,4000,C19694,0,1000,0,0
1,CASH_OUT,1000,C1562,5000,4000,C11562,0,1000,0,0
1,TRANSFER,1000,C8753,5000,4000,C18753,0,1000,0,0
1,CASH_OUT,1000,C2737,5000,4000,C12737,0,1000,0,0
1,CASH_OUT,1000,C4112,5000,4000,C14112,0,1000,0,0
1,TRANSFER,1000,C8863,5000,4000,C18863,0,1000,0,0
1,TRANSFER,1000,C9003,5000,4000,C19003,0,1000,0,0
1,TRANSFER,1000,C6383,5000,4000,C16383,0,1000,0,0
1,CASH_OUT,1000,C3842,5000,4000,C13842,0,1000,0,0
1,CASH_OUT,1000,C2941,5000,4000,C12941,0,1000,0,0
1,TRANSFER,1000,C5945,5000,4000,C15945,0,1000,0,0
1,CASH_OUT,1000,C420,5000,4000,C10420,0,1000,0,0
1,TRANSFER,1000,C5603,5000,4000,C15603,0,1000,0,0
1,TRANSFER,1000,C7625,5000,4000,C17625,0,1000,0,0
1,TRANSFER,1000,C6504,5000,4000,C16504,0,1000,0,0
1,TRANSFER,1000,C8509,5000,4000,C18509,0,1000,0,0
1,TRANSFER,1000,C7772,5000,4000,C17772,0,1000,0,0
1,TRANSFER,1000,C5499,5000,4000,C15499,0,1000,0,0
1,CASH_OUT,1000,C398,5000,4000,C10398,0,1000,0,0
1,TRANSFER,1000,C5448,5000,4000,C15448,0,1000,0,0
1,CASH_OUT,1000,C2903,5000,4000,C12903,0,1000,0,0
1,TRANSFER,1000,C9740,5000,4000,C19740,0,1000,0,0
1,TRANSFER,1000,C5589,5000,4000,C15589,0,1000,0,0
1,TRANSFER,1000,C6126,5000,4000,C16126,0,1000,0,0
1,CASH_OUT,1000,C1766,5000,4000,C11766,0,1000,0,0
1,CASH_OUT,1000,C2952,5000,4000,C12952,0,1000,0,0
1,CASH_OUT,1000,C3746,5000,4000,C13746,0,1000,0,0
1,CASH_OUT,1000,C4200,5000,4000,C14200,0,1000,0,0
1,TRANSFER,1000,C9364,5000,4000,C19364,0,1000,0,0
1,TRANSFER,1000,C5350,5000,4000,C15350,0,1000,0,0
1,CASH_OUT,1000,C3717,5000,4000,C13717,0,1000,0,0
1,CASH_OUT,1000,C3211,5000,4000,C13211,0,1000,0,0
1,TRANSFER,1000,C8540,5000,4000,C18540,0,1000,0,0
1,TRANSFER,1000,C7177,5000,4000,C17177,0,1000,0,0
1,TRANSFER,1000,C8095,5000,4000,C18095,0,1000,0,0
1,CASH_OUT,1000,C543,5000,4000,C10543,0,1000,0,0
1,TRANSFER,1000,C6811,5000,4000,C16811,0,1000,0,0
1,CASH_OUT,1000,C3542,5000,4000,C13542,0,1000,0,0
1,CASH_OUT,1000,C2286,5000,4000,C12286,0,1000,0,0
1,CASH_OUT,1000,C3457,5000,4000,C13457,0,1000,0,0
1,TRANSFER,1000,C8823,5000,4000,C18823,0,1000,0,0
1,CASH_OUT,1000,C546,5000,4000,C10546,0,1000,0,0
1,TRANSFER,1000,C9642,5000,4000,C19642,0,1000,0,0
1,TRANSFER,1000,C7930,5000,4000,C17930,0,1000,0,0
1,TRANSFER,1000,C8376,5000,4000,C18376,0,1000,0,0
1,TRANSFER,1000,C7063,5000,4000,C17063,0,1000,0,0
1,CASH_OUT,1000,C2449,5000,4000,C12449,0,1000,0,0
1,CASH_OUT,1000,C2246,5000,4000,C12246,0,1000,0,0
1,CASH_OUT,1000,C3090,5000,4000,C13090,0,1000,0,0
1,TRANSFER,1000,C7620,5000,4000,C17620,0,1000,0,0
1,TRANSFER,1000,C9137,5000,4000,C19137,0,1000,0,0
1,CASH_OUT,1000,C484,5000,4000,C10484,0,1000,0,0
1,CASH_OUT,1000,C239,5000,4000,C10239,0,1000,0,0
1,TRANSFER,1000,C8981,5000,4000,C18981,0,1000,0,0
1,CASH_OUT,1000,C759,5000,4000,C10759,0,1000,0,0
1,TRANSFER,1000,C9096,5000,4000,C19096,0,1000,0,0
1,TRANSFER,1000,C8375,5000,4000,C18375,0,1000,0,0
1,CASH_OUT,1000,C2901,5000,4000,C12901,0,1000,0,0
1,CASH_OUT,1000,C1127,5000,4000,C11127,0,1000,0,0
1,TRANSFER,1000,C7028,5000,4000,C17028,0,1000,0,0
1,TRANSFER,1000,C5798,5000,4000,C15798,0,1000,0,0
1,CASH_OUT,1000,C1671,5000,4000,C11671,0,1000,0,0
1,TRANSFER,1000,C9316,5000,4000,C19316,0,1000,0,0
1,CASH_OUT,1000,C1508,5000,4000,C11508,0,1000,0,0
1,CASH_OUT,1000,C3433,5000,4000,C13433,0,1000,0,0
1,TRANSFER,1000,C6488,5000,4000,C16488,0,1000,0,0
1,CASH_OUT,1000,C2509,5000,4000,C12509,0,1000,0,0
1,CASH_OUT,1000,C506,5000,4000,C10506,0,1000,0,0
1,TRANSFER,1000,C7398,5000,4000,C17398,0,1000,0,0
1,TRANSFER,1000,C9574,5000,4000,C19574,0,1000,0,0
1,CASH_OUT,1000,C4255,5000,4000,C14255,0,1000,0,0
1,TRANSFER,1000,C9991,5000,4000,C19991,0,1000,1,0
1,TRANSFER,1000,C7959,5000,4000,C17959,0,1000,0,0
1,CASH_OUT,1000,C3121,5000,4000,C13121,0,1000,0,0
1,TRANSFER,1000,C9974,5000,4000,C19974,0,1000,1,0
1,CASH_OUT,1000,C724,5000,4000,C10724,0,1000,0,0
1,TRANSFER,1000,C7199,5000,4000,C17199,0,1000,0,0
1,CASH_OUT,1000,C1529,5000,4000,C11529,0,1000,0,0
1,CASH_OUT,1000,C4502,5000,4000,C14502,0,1000,0,0
1,CASH_OUT,1000,C1434,5000,4000,C11434,0,1000,0,0
1,CASH_OUT,1000,C2076,5000,4000,C12076,0,1000,0,0
1,TRANSFER,1000,C9468,5000,4000,C19468,0,1000,0,0
1,TRANSFER,1000,C5906,5000,4000,C15906,0,1000,0,0
1,CASH_OUT,1000,C4930,5000,4000,C14930,0,1000,0,0
1,CASH_OUT,1000,C3552,5000,4000,C13552,0,1000,0,0
1,CASH_OUT,1000,C3203,5000,4000,C13203,0,1000,0,0
1,CASH_OUT,1000,C2067,5000,4000,C12067,0,1000,0,0
1,CASH_OUT,1000,C977,5000,4000,C10977,0,1000,0,0
1,CASH_OUT,1000,C2432,5000,4000,C12432,0,1000,0,0
1,TRANSFER,1000,C9612,5000,4000,C19612,0,1000,0,0
1,TRANSFER,1000,C7466,5000,4000,C17466,0,1000,0,0
1,TRANSFER,1000,C8492,5000,4000,C18492,0,1000,0,0
1,CASH_OUT,1000,C1030,5000,4000,C11030,0,1000,0,0
1,TRANSFER,1000,C5653,5000,4000,C15653,0,1000,0,0
1,TRANSFER,1000,C5046,5000,4000,C15046,0,1000,0,0
1,TRANSFER,1000,C9033,5000,4000,C19033,0,1000,0,0
1,TRANSFER,1000,C9966,5000,4000,C19966,0,1000,1,0
1,CASH_OUT,1000,C3836,5000,4000,C13836,0,1000,0,0
1,TRANSFER,1000,C8798,5000,4000,C18798,0,1000,0,0
1,TRANSFER,1000,C9388,5000,4000,C19388,0,1000,0,0
1,TRANSFER,1000,C6576,5000,4000,C16576,0,1000,0,0
1,CASH_OUT,1000,C2121,5000,4000,C12121,0,1000,0,0
1,TRANSFER,1000,C5260,5000,4000,C15260,0,1000,0,0
1,TRANSFER,1000,C5271,5000,4000,C15271,0,1000,0,0
1,TRANSFER,1000,C9578,5000,4000,C19578,0,1000,0,0
1,TRANSFER,1000,C6689,5000,4000,C16689,0,1000,0,0
1,TRANSFER,1000,C9903,5000,4000,C19903,0,1000,1,0
1,CASH_OUT,1000,C3643,5000,4000,C13643,0,1000,0,0
1,CASH_OUT,1000,C3143,5000,4000,C13143,0,1000,0,0
1,CASH_OUT,1000,C3477,5000,4000,C13477,0,1000,0,0
1,TRANSFER,1000,C7049,5000,4000,C17049,0,1000,0,0
1,CASH_OUT,1000,C1805,5000,4000,C11805,0,1000,0,0
1,TRANSFER,1000,C7323,5000,4000,C17323,0,1000,0,0
1,TRANSFER,1000,C8317,5000,4000,C18317,0,1000,0,0
1,TRANSFER,1000,C9798,5000,4000,C19798,0,1000,0,0
1,TRANSFER,1000,C7195,5000,4000,C17195,0,1000,0,0
1,TRANSFER,1000,C7309,5000,4000,C17309,0,1000,0,0
1,CASH_OUT,1000,C2222,5000,4000,C12222,0,1000,0,0
1,TRANSFER,1000,C6818,5000,4000,C16818,0,1000,0,0
1,CASH_OUT,1000,C1743,5000,4000,C11743,0,1000,0,0
1,CASH_OUT,1000,C1096,5000,4000,C11096,0,1000,0,0
1,TRANSFER,1000,C9598,5000,4000,C19598,0,1000,0,0
1,TRANSFER,1000,C9952,5000,4000,C19952,0,1000,1,0
1,CASH_OUT,1000,C2363,5000,4000,C12363,0,1000,0,0
1,CASH_OUT,1000,C4838,5000,4000,C14838,0,1000,0,0
1,TRANSFER,1000,C9505,5000,4000,C19505,0,1000,0,0
1,CASH_OUT,1000,C1181,5000,4000,C11181,0,1000,0,0
1,CASH_OUT,1000,C2395,5000,4000,C12395,0,1000,0,0
1,CASH_OUT,1000,C177,5000,4000,C10177,0,1000,0,0
1,CASH_OUT,1000,C632,5000,4000,C10632,0,1000,0,0
1,TRANSFER,1000,C6582,5000,4000,C16582,0,1000,0,0
1,CASH_OUT,1000,C3434,5000,4000,C13434,0,1000,0,0
1,TRANSFER,1000,C5843,5000,4000,C15843,0,1000,0,0
1,TRANSFER,1000,C7468,5000,4000,C17468,0,1000,0,0
1,TRANSFER,1000,C7918,5000,4000,C17918,0,1000,0,0
1,TRANSFER,1000,C7618,5000,4000,C17618,0,1000,0,0
1,CASH_OUT,1000,C4943,5000,4000,C14943,0,1000,0,0
1,TRANSFER,1000,C5018,5000,4000,C15018,0,1000,0,0
1,CASH_OUT,1000,C3969,5000,4000,C13969,0,1000,0,0
1,TRANSFER,1000,C5125,5000,4000,C15125,0,1000,0,0
1,CASH_OUT,1000,C490,5000,4000,C10490,0,1000,0,0
1,TRANSFER,1000,C6008,5000,4000,C16008,0,1000,0,0
1,TRANSFER,1000,C8629,5000,4000,C18629,0,1000,0,0
1,CASH_OUT,1000,C2181,5000,4000,C12181,0,1000,0,0
1,TRANSFER,1000,C5174,5000,4000,C15174,0,1000,0,0
1,TRANSFER,1000,C9012,5000,4000,C19012,0,1000,0,0
1,TRANSFER,1000,C5080,5000,4000,C15080,0,1000,0,0
1,TRANSFER,1000,C6379,5000,4000,C16379,0,1000,0,0
1,TRANSFER,1000,C8022,5000,4000,C18022,0,1000,0,0
1,TRANSFER,1000,C8653,5000,4000,C18653,0,1000,0,0
1,CASH_OUT,1000,C3835,5000,4000,C13835,0,1000,0,0
1,TRANSFER,1000,C8288,5000,4000,C18288,0,1000,0,0
1,CASH_OUT,1000,C1507,5000,4000,C11507,0,1000,0,0
1,CASH_OUT,1000,C1223,5000,4000,C11223,0,1000,0,0
1,CASH_OUT,1000,C3622,5000,4000,C13622,0,1000,0,0
1,TRANSFER,1000,C9030,5000,4000,C19030,0,1000,0,0
1,CASH_OUT,1000,C2468,5000,4000,C12468,0,1000,0,0
1,TRANSFER,1000,C6148,5000,4000,C16148,0,1000,0,0
1,TRANSFER,1000,C8990,5000,4000,C18990,0,1000,0,0
1,CASH_OUT,1000,C1135,5000,4000,C11135,0,1000,0,0
1,CASH_OUT,1000,C2234,5000,4000,C12234,0,1000,0,0
1,CASH_OUT,1000,C1726,5000,4000,C11726,0,1000,0,0
1,TRANSFER,1000,C6192,5000,4000,C16192,0,1000,0,0
1,TRANSFER,1000,C8584,5000,4000,C18584,0,1000,0,0
1,CASH_OUT,1000,C1502,5000,4000,C11502,0,1000,0,0
1,TRANSFER,1000,C5424,5000,4000,C15424,0,1000,0,0
1,CASH_OUT,1000,C4961,5000,4000,C14961,0,1000,0,0
1,CASH_OUT,1000,C4393,5000,4000,C14393,0,1000,0,0
1,TRANSFER,1000,C7054,5000,4000,C17054,0,1000,0,0
1,CASH_OUT,1000,C1713,5000,4000,C11713,0,1000,0,0
1,TRANSFER,1000,C6798,5000,4000,C16798,0,1000,0,0
1,TRANSFER,1000,C8111,5000,4000,C18111,0,1000,0,0
1,TRANSFER,1000,C6824,5000,4000,C16824,0,1000,0,0
1,CASH_OUT,1000,C4076,5000,4000,C14076,0,1000,0,0
1,CASH_OUT,1000,C1533,5000,4000,C11533,0,1000,0,0
1,CASH_OUT,1000,C4848,5000,4000,C14848,0,1000,0,0
1,TRANSFER,1000,C9286,5000,4000,C19286,0,1000,0,0
1,CASH_OUT,1000,C2177,5000,4000,C12177,0,1000,0,0
1,CASH_OUT,1000,C921,5000,4000,C10921,0,1000,0,0
1,CASH_OUT,1000,C2907,5000,4000,C12907,0,1000,0,0
1,CASH_OUT,1000,C4937,5000,4000,C14937,0,1000,0,0
1,TRANSFER,1000,C9495,5000,4000,C19495,0,1000,0,0
1,TRANSFER,1000,C8928,5000,4000,C18928,0,1000,0,0
1,TRANSFER,1000,C8272,5000,4000,C18272,0,1000,0,0
1,CASH_OUT,1000,C3146,5000,4000,C13146,0,1000,0,0
1,TRANSFER,1000,C5399,5000,4000,C15399,0,1000,0,0
1,CASH_OUT,1000,C1566,5000,4000,C11566,0,1000,0,0
1,CASH_OUT,1000,C2978,5000,4000,C12978,0,1000,0,0
1,TRANSFER,1000,C7505,5000,4000,C17505,0,1000,0,0
1,CASH_OUT,1000,C3120,5000,4000,C13120,0,1000,0,0
1,TRANSFER,1000,C6231,5000,4000,C16231,0,1000,0,0
1,TRANSFER,1000,C8768,5000,4000,C18768,0,1000,0,0
1,CASH_OUT,1000,C4485,5000,4000,C14485,0,1000,0,0
1,TRANSFER,1000,C9509,5000,4000,C19509,0,1000,0,0
1,TRANSFER,1000,C8804,5000,4000,C18804,0,1000,0,0
1,CASH_OUT,1000,C2458,5000,4000,C12458,0,1000,0,0
1,CASH_OUT,1000,C2690,5000,4000,C12690,0,1000,0,0
1,TRANSFER,1000,C8858,5000,4000,C18858,0,1000,0,0
1,CASH_OUT,1000,C3803,5000,4000,C13803,0,1000,0,0
1,CASH_OUT,1000,C1340,5000,4000,C11340,0,1000,0,0
1,CASH_OUT,1000,C4744,5000,4000,C14744,0,1000,0,0
1,CASH_OUT,1000,C144,5000,4000,C10144,0,1000,0,0
1,CASH_OUT,1000,C1940,5000,4000,C11940,0,1000,0,0
1,TRANSFER,1000,C9980,5000,4000,C19980,0,1000,1,0
1,TRANSFER,1000,C5302,5000,4000,C15302,0,1000,0,0
1,CASH_OUT,1000,C1662,5000,4000,C11662,0,1000,0,0
1,CASH_OUT,1000,C4865,5000,4000,C14865,0,1000,0,0
1,CASH_OUT,1000,C4925,5000,4000,C14925,0,1000,0,0
1,TRANSFER,1000,C5838,5000,4000,C15838,0,1000,0,0
1,CASH_OUT,1000,C2226,5000,4000,C12226,0,1000,0,0
1,TRANSFER,1000,C9117,5000,4000,C19117,0,1000,0,0
1,TRANSFER,1000,C9049,5000,4000,C19049,0,1000,0,0
1,CASH_OUT,1000,C1075,5000,4000,C11075,0,1000,0,0
1,TRANSFER,1000,C8946,5000,4000,C18946,0,1000,0,0
1,CASH_OUT,1000,C2119,5000,4000,C12119,0,1000,0,0
1,CASH_OUT,1000,C2670,5000,4000,C12670,0,1000,0,0
1,CASH_OUT,1000,C4604,5000,4000,C14604,0,1000,0,0
1,CASH_OUT,1000,C3135,5000,4000,C13135,0,1000,0,0
1,CASH_OUT,1000,C2163,5000,4000,C12163,0,1000,0,0
1,CASH_OUT,1000,C3276,5000,4000,C13276,0,1000,0,0
1,CASH_OUT,1000,C3181,5000,4000,C13181,0,1000,0,0
1,TRANSFER,1000,C9019,5000,4000,C19019,0,1000,0,0
1,CASH_OUT,1000,C3238,5000,4000,C13238,0,1000,0,0
1,TRANSFER,1000,C9256,5000,4000,C19256,0,1000,0,0
1,TRANSFER,1000,C9839,5000,4000,C19839,0,1000,1,0
1,TRANSFER,1000,C7895,5000,4000,C17895,0,1000,0,0
1,CASH_OUT,1000,C134,5000,4000,C10134,0,1000,0,0
1,CASH_OUT,1000,C1824,5000,4000,C11824,0,1000,0,0
1,CASH_OUT,1000,C1659,5000,4000,C11659,0,1000,0,0
1,TRANSFER,1000,C7482,5000,4000,C17482,0,1000,0,0
1,TRANSFER,1000,C9272,5000,4000,C19272,0,1000,0,0
1,CASH_OUT,1000,C3319,5000,4000,C13319,0,1000,0,0
1,TRANSFER,1000,C9216,5000,4000,C19216,0,1000,0,0
1,CASH_OUT,1000,C328,5000,4000,C10328,0,1000,0,0
1,CASH_OUT,1000,C3134,5000,4000,C13134,0,1000,0,0
1,TRANSFER,1000,C7251,5000,4000,C17251,0,1000,0,0
1,CASH_OUT,1000,C2339,5000,4000,C12339,0,1000,0,0
1,TRANSFER,1000,C5634,5000,4000,C15634,0,1000,0,0
1,TRANSFER,1000,C5526,5000,4000,C15526,0,1000,0,0
1,TRANSFER,1000,C9070,5000,4000,C19070,0,1000,0,0
1,TRANSFER,1000,C9911,5000,4000,C19911,0,1000,1,0
1,CASH_OUT,1000,C1738,5000,4000,C11738,0,1000,0,0
1,CASH_OUT,1000,C712,5000,4000,C10712,0,1000,0,0
1,TRANSFER,1000,C5628,5000,4000,C15628,0,1000,0,0
1,CASH_OUT,1000,C4992,5000,4000,C14992,0,1000,0,0
1,TRANSFER,1000,C8243,5000,4000,C18243,0,1000,0,0
1,CASH_OUT,1000,C4458,5000,4000,C14458,0,1000,0,0
1,CASH_OUT,1000,C900,5000,4000,C10900,0,1000,0,0
1,CASH_OUT,1000,C4155,5000,4000,C14155,0,1000,0,0
